0 ['0', 'O', 'C', 'G', 'Q'] [0.0, -10.66, -15.97, -17.33, -18.11] True
M ['M', 'N', 'A', 'W', 'R'] [0.0, -12.66, -15.39, -17.62, -18.07] True
J ['j', 'I', '3', 'T', 'i'] [-0.06, -0.92, -6.51, -6.77, -7.59] False
n ['N', 'W', 'K', 'M', 'R'] [-0.0, -6.46, -8.71, -12.63, -16.46] False
5 ['5', 'K', 'h', 'j', 'b'] [0.0, -18.93, -19.61, -19.75, -19.93] True
P ['P', 'D', 'R', 'F', 'T'] [0.0, -12.97, -14.81, -15.32, -15.64] True
1 ['1', 'i', 'I', 'r', 'V'] [0.0, -13.97, -15.5, -16.74, -16.97] True
J ['j', '5', 'I', 'b', 'T'] [-0.0, -3.82, -6.65, -6.9, -9.21] False
C ['C', 'O', 'e', 'E', 't'] [0.0, -9.98, -17.33, -18.75, -21.95] True
e ['e', 'R', 'E', 'C', '2'] [0.0, -14.45, -16.32, -24.03, -24.57] True
g ['9', '8', 'a', '2', 'S'] [0.0, -17.53, -18.25, -19.65, -20.48] False
g ['9', 'Q', 'G', '4', '0'] [0.0, -17.81, -19.77, -21.57, -23.88] False
U ['U', 'd', 'N', 'a', 'M'] [0.0, -18.03, -21.12, -21.91, -21.99] True
2 ['2', '7', 'a', '3', 'Q'] [0.0, -10.53, -11.29, -16.11, -16.41] True
1 ['1', 'V', 'I', 'r', 't'] [0.0, -14.64, -15.03, -15.53, -17.08] True
6 ['6', 'G', 'b', 'Q', 'E'] [0.0, -19.45, -21.55, -22.81, -24.76] True
d ['d', 'N', 'j', '0', 'U'] [0.0, -11.91, -14.92, -14.94, -15.07] True
T ['T', 't', 'G', 'i', '7'] [0.0, -12.23, -15.97, -16.37, -17.24] True
R ['R', 'K', '8', 'P', 'X'] [0.0, -8.71, -15.11, -16.46, -16.97] True
e ['e', 'E', 'C', 'R', '2'] [0.0, -13.17, -15.15, -18.61, -20.32] True
0 ['0', 'D', 'n', 'O', 'P'] [-0.0, -2.43, -9.79, -12.41, -15.79] True
3 ['3', '9', 'j', 'a', '5'] [0.0, -23.37, -23.46, -23.83, -23.92] True
0 ['0', 'D', 'O', 'Q', 'U'] [0.0, -13.62, -18.27, -18.71, -20.55] True
8 ['8', '3', 'a', '9', 'S'] [0.0, -10.65, -14.14, -15.1, -16.33] True
6 ['6', 'G', 'E', 'h', '9'] [0.0, -11.53, -17.84, -18.56, -20.09] True
5 ['5', '8', 'j', 'b', 'T'] [0.0, -11.7, -17.38, -18.48, -19.51] True
P ['P', 'A', 'Q', 'R', 'D'] [0.0, -11.43, -13.11, -16.5, -17.21] True
Z ['2', 'I', 'L', '7', 't'] [-0.0, -6.77, -10.09, -13.05, -13.07] False
0 ['0', 'U', 'a', 'O', 'D'] [0.0, -14.52, -16.21, -16.6, -17.58] True
I ['1', 'i', 'I', 'L', 'O'] [0.0, -13.54, -15.54, -16.44, -16.82] True
3 ['3', 'j', 'D', '9', 'M'] [0.0, -20.29, -21.53, -21.88, -22.28] True
o ['O', '0', 'C', 'D', 'a'] [0.0, -13.43, -16.45, -17.34, -19.04] False
J ['Y', 'j', '3', 'S', 'V'] [-0.07, -0.84, -1.84, -5.01, -8.21] False
t ['t', '4', '7', 'A', 'N'] [0.0, -17.7, -19.06, -20.95, -21.53] True
q ['9', '8', 'e', 'Q', '2'] [0.0, -12.76, -14.26, -16.27, -16.76] False
t ['t', 'd', '4', 'F', '2'] [0.0, -11.02, -12.0, -12.49, -14.21] True
6 ['6', 'G', 'Q', '0', 'O'] [0.0, -17.43, -20.56, -22.74, -23.37] True
s ['S', 'G', '5', '9', 'e'] [0.0, -15.93, -17.2, -21.4, -21.98] False
d ['d', 'a', 'j', '0', '4'] [0.0, -17.16, -19.2, -19.44, -19.94] True
N ['N', 'K', 'M', 'R', 'n'] [0.0, -11.54, -12.69, -13.88, -14.7] True
S ['S', '5', '9', '3', 'G'] [0.0, -8.12, -17.58, -17.67, -18.4] True
4 ['4', 'U', 'Y', '7', 'M'] [0.0, -15.99, -18.17, -21.82, -22.09] True
e ['e', 'R', 'a', 'E', 'C'] [0.0, -13.86, -16.24, -17.33, -20.11] True
C ['C', '2', 'L', 'Q', 'K'] [0.0, -11.93, -14.91, -19.43, -19.57] True
3 ['3', 'a', '8', '9', 'S'] [0.0, -18.97, -19.83, -20.2, -21.62] True
1 ['1', 'I', 'i', 't', 'j'] [0.0, -17.34, -18.74, -19.37, -19.97] True
S ['S', '3', 'O', 'j', '5'] [0.0, -12.63, -13.68, -14.68, -17.91] True
1 ['1', 'I', 'X', 'L', 'i'] [0.0, -14.03, -17.77, -18.25, -19.14] True
1 ['1', 'V', 'L', 'i', 'r'] [0.0, -16.3, -16.35, -16.74, -16.91] True
Z ['2', '7', 'I', 'D', 'L'] [0.0, -15.64, -16.06, -17.75, -17.83] False
O ['O', 'C', 'S', '0', 'a'] [0.0, -9.46, -15.35, -16.23, -17.67] True
7 ['7', 'n', '2', 'N', 'b'] [0.0, -19.12, -19.33, -19.54, -20.47] True
3 ['3', '2', '7', 'G', 'I'] [0.0, -10.52, -11.58, -12.06, -13.4] True
5 ['5', 'E', 'S', 'b', 'j'] [0.0, -18.71, -19.97, -20.23, -20.65] True
4 ['4', 'A', '9', '7', '5'] [0.0, -10.04, -13.71, -15.7, -18.33] True
0 ['0', 'O', 'D', 'Q', 'U'] [0.0, -14.53, -19.64, -22.7, -24.66] True
7 ['7', '2', 'n', '0', '9'] [0.0, -14.56, -16.53, -18.44, -18.64] True
e ['e', 'E', 'R', 'C', '2'] [0.0, -15.22, -15.66, -19.65, -20.55] True
S ['S', '5', 'G', '3', 'h'] [-0.0, -6.53, -14.07, -16.02, -16.31] True
C ['C', 'O', 'n', 'R', 'r'] [0.0, -12.58, -14.74, -18.76, -18.82] True
a ['a', 'U', 'd', 'Q', '2'] [0.0, -11.33, -12.43, -13.38, -13.54] True
3 ['3', 'j', 'S', 'a', '9'] [0.0, -19.4, -19.5, -20.16, -20.79] True
6 ['6', 'Q', 'G', 'b', 'W'] [0.0, -17.73, -20.05, -20.57, -21.66] True
L ['L', 'K', 'N', 'h', 'I'] [0.0, -9.94, -11.72, -12.51, -13.17] True
B ['8', 'R', 'a', 'E', '3'] [0.0, -10.97, -13.11, -13.38, -14.92] False
t ['t', 'E', 'r', 'e', '8'] [0.0, -14.27, -14.76, -15.65, -15.72] True
S ['S', '5', 'G', '9', '3'] [0.0, -8.41, -14.36, -14.76, -18.06] True
2 ['2', 'i', 'Q', 'e', '3'] [0.0, -19.44, -20.17, -20.29, -21.0] True
3 ['3', '9', 'a', 'j', 'X'] [0.0, -22.45, -23.13, -23.35, -24.47] True
A ['A', 'M', 'R', '4', 'n'] [-0.0, -4.44, -5.13, -14.33, -15.35] True
5 ['5', '3', 'S', 'j', '8'] [-0.0, -7.01, -10.73, -14.52, -15.59] True
b ['b', 'h', '5', 'D', '6'] [0.0, -10.31, -17.73, -18.28, -18.54] True
A ['A', 'M', 'R', 'n', 'N'] [-0.02, -1.4, -2.74, -2.91, -6.49] True
8 ['8', 'R', 'S', 'E', '3'] [0.0, -18.07, -20.86, -22.28, -22.45] True
A ['A', 'R', 'P', 'M', '4'] [0.0, -8.03, -9.68, -12.34, -15.92] True
e ['e', 'E', 'C', 'R', '2'] [0.0, -14.99, -16.02, -18.56, -19.93] True
P ['P', 'A', 'R', 'e', 'M'] [0.0, -10.68, -11.79, -20.06, -20.64] True
3 ['3', 'D', '0', 'j', 'S'] [0.0, -11.74, -12.42, -12.92, -13.12] True
U ['U', '0', 'V', 'Y', '6'] [0.0, -13.68, -15.75, -16.89, -17.56] True
9 ['9', 'a', '7', 'A', '8'] [0.0, -16.78, -19.85, -21.25, -21.72] True
I ['1', 'X', 'V', 'i', 'j'] [0.0, -14.34, -16.11, -16.27, -17.41] False
S ['S', 'G', '6', '5', 'O'] [0.0, -10.06, -16.63, -16.76, -16.85] True
6 ['6', '5', 'G', '0', 'C'] [-0.0, -2.59, -2.64, -3.62, -5.78] True
J ['j', 'V', '4', 'd', '1'] [-0.29, -0.52, -0.74, -3.55, -5.58] False
c ['C', '2', 'e', 'K', 'R'] [0.0, -15.64, -17.67, -18.4, -18.94] False
l ['1', 'i', 'I', 'L', 'r'] [0.0, -16.04, -17.07, -17.45, -20.27] False
6 ['6', 'G', 'b', 'Q', 'T'] [0.0, -15.56, -18.76, -19.85, -20.07] True
e ['e', 'R', 'E', '2', '8'] [0.0, -18.83, -20.75, -21.17, -21.6] True
W ['W', 'U', '4', 'Q', 'h'] [-0.0, -2.59, -8.9, -9.23, -11.27] True
d ['d', 'A', 'N', 'R', 'a'] [-0.0, -6.11, -7.12, -10.7, -11.53] True
I ['I', 'T', 't', 'j', 'X'] [0.0, -12.3, -13.8, -14.31, -18.86] True
2 ['2', 'd', 'L', 'I', 'U'] [0.0, -9.41, -11.14, -15.18, -16.82] True
1 ['1', 'I', 'i', 'L', 'O'] [0.0, -15.56, -15.94, -16.99, -18.42] True
4 ['4', 'N', 'd', 'Y', 'A'] [0.0, -20.67, -21.97, -22.06, -23.38] True
W ['W', 'N', 'M', 'P', 'Q'] [0.0, -13.99, -20.02, -20.61, -21.37] True
9 ['9', 'G', 'Q', '4', 'A'] [0.0, -19.15, -19.41, -21.7, -21.88] True
O ['O', 'C', 'a', '0', 'S'] [-0.0, -5.88, -6.89, -12.3, -14.8] True
0 ['0', 'O', 'Q', 'a', '2'] [-0.0, -6.68, -18.0, -19.02, -19.1] True
x ['n', 'M', 'X', 'U', 'N'] [-0.0, -3.51, -3.82, -4.05, -5.28] False
n ['n', 'R', 'A', 'M', 'N'] [0.0, -13.03, -14.25, -15.31, -15.94] True
F ['F', 'r', 'P', 'Q', 'h'] [0.0, -17.71, -18.0, -19.88, -20.27] True
P ['P', 'T', 'Y', 'R', 'j'] [-0.0, -5.73, -6.01, -8.6, -8.71] True
i ['I', 't', 'n', '7', 'N'] [0.0, -8.81, -9.44, -11.46, -12.99] False
1 ['1', 'I', 'X', 'Y', 'V'] [0.0, -13.41, -14.0, -14.09, -14.62] True
M ['M', 'D', 'W', 'n', 'N'] [0.0, -8.07, -9.82, -10.74, -11.55] True
t ['t', 'T', '7', 'G', 'F'] [0.0, -12.2, -15.6, -15.91, -16.35] True
e ['e', 'E', 'R', 'C', '2'] [0.0, -17.44, -20.12, -20.17, -21.28] True
t ['t', 'I', '1', '7', 'T'] [0.0, -11.17, -12.67, -12.9, -13.81] True
0 ['0', 'O', 'Q', 'G', 'D'] [0.0, -13.52, -20.85, -21.44, -21.59] True
6 ['6', 't', 'Q', 'b', 'G'] [0.0, -15.32, -17.32, -18.9, -19.29] True
I ['I', '7', 'n', 't', 'S'] [0.0, -16.98, -17.32, -17.79, -18.36] True
F ['F', 'E', 'P', '5', 'r'] [0.0, -13.39, -18.47, -18.61, -20.54] True
t ['t', 'F', '1', '7', 'L'] [0.0, -16.56, -16.92, -17.17, -17.38] True
1 ['1', 'i', 'L', 'I', 'r'] [0.0, -15.4, -18.06, -18.86, -19.26] True
8 ['8', 'O', '3', 'd', 'S'] [0.0, -21.46, -21.56, -23.46, -24.32] True
C ['C', 'O', '6', 'G', 'L'] [0.0, -14.77, -17.32, -18.27, -20.28] True
u ['U', '0', 't', '4', 'V'] [0.0, -13.65, -15.15, -15.78, -17.38] False
N ['N', 'L', 'D', 'b', 'W'] [-0.0, -2.95, -5.77, -6.63, -8.07] True
r ['r', 'K', 'V', 'i', 'F'] [0.0, -15.86, -18.0, -18.26, -18.3] True
9 ['9', 'Q', 'Y', 'e', 'P'] [0.0, -15.94, -17.47, -17.71, -19.08] True
X ['X', '2', 'K', 'Y', 'A'] [0.0, -16.21, -17.66, -17.82, -19.64] True
e ['e', 'E', 't', 'F', '2'] [0.0, -13.04, -15.27, -15.95, -16.12] True
Z ['2', 'e', 'D', 'I', 'a'] [0.0, -16.35, -16.52, -16.76, -18.05] False
U ['U', '4', 'd', 'a', 'M'] [0.0, -18.07, -18.6, -21.19, -21.92] True
2 ['2', 'd', 'L', 'Q', 'A'] [0.0, -22.04, -23.05, -23.99, -24.87] True
n ['n', 'N', 'M', 'D', 'a'] [0.0, -19.32, -19.58, -19.59, -21.28] True
9 ['9', 'a', 'G', '8', '0'] [0.0, -15.63, -16.67, -16.92, -18.92] True
r ['r', 'T', 'C', 'n', '7'] [-0.0, -6.89, -8.47, -8.71, -10.61] True
6 ['6', 'G', 'h', 'b', 'Q'] [0.0, -17.04, -19.47, -21.81, -22.04] True
T ['T', 'I', 'F', 'W', '1'] [0.0, -15.26, -16.44, -18.75, -18.98] True
O ['0', 'O', 'a', 'Q', 'D'] [-0.0, -4.55, -19.84, -21.33, -21.42] True
4 ['4', 'U', 'Q', 'Y', '9'] [0.0, -12.66, -20.24, -20.51, -20.65] True
Y ['Y', 'V', 'N', '4', 'd'] [0.0, -10.05, -12.52, -14.82, -15.54] True
J ['j', 'S', 't', 'I', '3'] [-0.0, -3.58, -4.58, -5.81, -6.86] False
1 ['1', 'I', 'i', 'V', 'L'] [0.0, -16.71, -17.4, -18.18, -19.53] True
1 ['1', 't', 'X', 'I', 'L'] [0.0, -16.76, -17.23, -17.43, -18.19] True
7 ['7', 'n', 'V', '3', 'T'] [0.0, -19.28, -20.49, -20.78, -21.24] True
3 ['3', 'a', '9', 'D', 'S'] [0.0, -19.74, -22.21, -22.63, -23.1] True
2 ['2', 'Q', 'A', 'G', 'd'] [0.0, -9.97, -10.18, -11.23, -12.74] True
1 ['1', 'i', '8', 'd', 'I'] [0.0, -13.33, -14.66, -15.52, -15.56] True
4 ['4', '9', 'Y', '7', '2'] [0.0, -19.24, -19.51, -19.69, -22.89] True
t ['t', 'K', 'b', 'C', 'h'] [0.0, -23.61, -24.01, -24.03, -24.64] True
4 ['4', '9', 'Y', '7', 'U'] [0.0, -14.55, -14.73, -15.65, -16.07] True
4 ['4', 'A', '9', 'Y', '5'] [0.0, -19.78, -20.91, -21.11, -21.45] True
8 ['8', '9', 'G', 'O', '6'] [0.0, -12.2, -12.62, -12.7, -14.74] True
7 ['7', '2', '3', 'n', '8'] [0.0, -16.76, -17.98, -20.0, -20.68] True
7 ['7', '2', 'V', 'n', '0'] [0.0, -14.75, -17.45, -17.78, -18.21] True
I ['I', '7', 'Y', 'D', 'X'] [0.0, -17.33, -17.4, -17.57, -17.66] True
